Time of Detection,Latitude,Longitude,Vertical Speed,Acceleration X,Acceleration Y,Acceleration Z,Bearing Change Rate,Altitude Change Rate,Signal Strength,Frequency,PRI,Pulse Width,Electronic Warfare,IFF Code,Flight Plan,Communication Signals,Weapon Status,Number of Objects in Formation,Formation Type,Country of Origin,Object Behavior,Weather Conditions,Time of Day,Geographic Terrain,Proximity to Sensitive Locations,Current Air Traffic Density,Solar Activity,Sensor Reliability,Confidence Level (Detection),Confidence Level (Classification),Number of Sensors Detecting Object,Sensor ID
2025-03-07 17:52:48.784082,23.119438,-174.89826,29.77,4.83,3.19,0.95,6.87,2.23,-80.24,3556597575.45,311.16,26.54,Unknown,8967,"{'ID': 'FP5063', 'Departure': 'Airport_48', 'Arrival': 'Airport_10', 'Planned Altitude': 25110.66, 'Planned Speed': 808.29}","{'Frequency': 9324.09, 'Content': 'Standard', 'Language': 'English'}",Unknown,1,None,IN,Loitering,"{'Visibility': 42032.35, 'Wind Speed': 24.21, 'Cloud Cover': 59.61}",Night,Mountainous,71219.42,69,Low,73.88,77.38,77.69,2,SENSOR_4
2025-03-07 09:36:56.784082,-51.985988,-129.168259,-5.86,2.28,4.42,-1.07,3.46,-16.42,-22.16,2190362429.37,146.29,3.82,None,3501,"{'ID': 'FP2285', 'Departure': 'Airport_41', 'Arrival': 'Airport_7', 'Planned Altitude': 7700.99, 'Planned Speed': 515.25}","{'Frequency': 7792.77, 'Content': 'Standard', 'Language': 'English'}",Armed,3,V-Formation,RU,Loitering,"{'Visibility': 15164.11, 'Wind Speed': 17.72, 'Cloud Cover': 76.21}",Twilight,Flat,20380.74,90,High,95.48,85.16,68.82,1,SENSOR_6
2025-03-08 00:39:49.784082,-62.598294,32.649695,-9.43,1.48,-2.35,-3.5,8.03,15.54,-65.58,9888717225.07,735.32,46.42,Unknown,2353,"{'ID': 'FP2552', 'Departure': 'Airport_9', 'Arrival': 'Airport_5', 'Planned Altitude': 30588.82, 'Planned Speed': 750.99}","{'Frequency': 8147.93, 'Content': 'Standard', 'Language': 'English'}",Armed,6,V-Formation,RU,Loitering,"{'Visibility': 8499.67, 'Wind Speed': 19.01, 'Cloud Cover': 32.01}",Twilight,Coastal,2333.43,64,Low,96.92,59.59,81.86,4,SENSOR_1
2025-03-07 18:58:21.784082,86.672902,-42.977125,16.0,1.17,3.65,-3.29,-0.7,-5.92,-6.32,8655971739.42,236.46,88.9,Spoofing,5290,"{'ID': 'FP1100', 'Departure': 'Airport_15', 'Arrival': 'Airport_6', 'Planned Altitude': 31318.08, 'Planned Speed': 493.79}","{'Frequency': 9529.71, 'Content': 'Standard', 'Language': 'English'}",Armed,2,Echelon,KR,Aggressive Maneuvers,"{'Visibility': 37292.17, 'Wind Speed': 28.68, 'Cloud Cover': 51.21}",Night,Mountainous,97658.89,64,High,56.85,82.4,68.31,1,SENSOR_11
2025-03-07 04:27:17.784082,9.897946,98.64197,-43.02,-0.45,3.54,-3.81,9.54,6.8,-94.27,7317096187.11,512.22,11.7,Unknown,3180,"{'ID': 'FP6934', 'Departure': 'Airport_38', 'Arrival': 'Airport_16', 'Planned Altitude': 26369.55, 'Planned Speed': 738.81}","{'Frequency': 3908.18, 'Content': 'Encrypted', 'Language': 'Unknown'}",Unknown,5,None,DE,Loitering,"{'Visibility': 3862.16, 'Wind Speed': 8.47, 'Cloud Cover': 53.07}",Day,Mountainous,23494.08,7,High,57.16,97.4,91.02,3,SENSOR_4
2025-03-07 21:45:20.784082,29.473925,-85.300653,25.87,4.76,-2.38,-0.11,-2.65,-15.48,-60.83,2981069727.78,827.17,84.02,Unknown,9672,"{'ID': 'FP3337', 'Departure': 'Airport_29', 'Arrival': 'Airport_33', 'Planned Altitude': 38024.49, 'Planned Speed': 617.37}","{'Frequency': 6623.25, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,2,V-Formation,US,Aggressive Maneuvers,"{'Visibility': 24414.89, 'Wind Speed': 29.22, 'Cloud Cover': 33.68}",Day,Mountainous,75255.33,100,Low,81.77,77.21,58.49,3,SENSOR_10
2025-03-07 04:49:33.784082,-72.892282,-106.575353,-30.87,-1.48,-1.73,1.5,-6.49,9.41,-57.54,6373268118.63,780.32,26.08,Spoofing,4353,"{'ID': 'FP2102', 'Departure': 'Airport_24', 'Arrival': 'Airport_19', 'Planned Altitude': 21266.29, 'Planned Speed': 746.45}","{'Frequency': 4075.62, 'Content': 'Standard', 'Language': 'English'}",Armed,3,V-Formation,IN,Loitering,"{'Visibility': 15219.91, 'Wind Speed': 23.06, 'Cloud Cover': 88.4}",Twilight,Flat,34498.42,83,Medium,85.23,70.22,59.68,1,SENSOR_11
2025-03-07 21:30:30.784082,57.638641,-143.942892,40.95,2.34,-1.34,1.44,0.07,-10.27,-34.44,1696970472.64,545.56,39.95,Spoofing,5799,"{'ID': 'FP6278', 'Departure': 'Airport_34', 'Arrival': 'Airport_15', 'Planned Altitude': 24260.9, 'Planned Speed': 715.71}","{'Frequency': 1051.22, 'Content': 'Standard', 'Language': 'English'}",Unknown,3,V-Formation,IR,Direct Approach,"{'Visibility': 18777.84, 'Wind Speed': 13.27, 'Cloud Cover': 93.8}",Twilight,Coastal,44668.65,92,Medium,82.24,99.03,54.69,2,SENSOR_18
2025-03-07 09:44:41.784082,-36.813815,-125.157016,-23.18,-2.42,0.76,1.04,5.39,-18.97,-25.34,6097808790.56,317.66,85.35,None,3329,"{'ID': 'FP9842', 'Departure': 'Airport_39', 'Arrival': 'Airport_34', 'Planned Altitude': 32660.12, 'Planned Speed': 833.72}","{'Frequency': 4601.97, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,5,Line Abreast,UK,Aggressive Maneuvers,"{'Visibility': 22958.67, 'Wind Speed': 15.14, 'Cloud Cover': 0.67}",Night,Flat,58217.7,12,Low,52.7,94.19,61.43,1,SENSOR_6
2025-03-07 15:47:54.784082,-56.55167,122.30692,-23.27,-1.17,-2.34,-0.64,-9.42,6.65,-74.17,7106338543.41,292.82,27.45,None,6469,"{'ID': 'FP7214', 'Departure': 'Airport_37', 'Arrival': 'Airport_22', 'Planned Altitude': 15534.15, 'Planned Speed': 858.15}","{'Frequency': 6418.32, 'Content': 'Standard', 'Language': 'Unknown'}",Unknown,1,None,IR,Aggressive Maneuvers,"{'Visibility': 16319.56, 'Wind Speed': 4.09, 'Cloud Cover': 47.8}",Night,Coastal,22726.99,45,Medium,51.23,82.61,63.11,1,SENSOR_14
2025-03-07 03:31:00.784082,20.544045,-150.676258,25.6,3.83,1.93,0.16,2.21,-1.73,-8.4,5313563154.92,897.44,59.69,Spoofing,5241,"{'ID': 'FP1557', 'Departure': 'Airport_2', 'Arrival': 'Airport_47', 'Planned Altitude': 34277.27, 'Planned Speed': 229.1}","{'Frequency': 3498.19, 'Content': 'Standard', 'Language': 'English'}",Unarmed,1,None,IN,Loitering,"{'Visibility': 49555.38, 'Wind Speed': 6.98, 'Cloud Cover': 49.25}",Day,Coastal,39554.67,18,High,66.72,78.96,85.51,4,SENSOR_17
2025-03-06 22:55:44.784082,25.431908,-88.446989,-2.93,-1.87,-0.29,-2.55,2.66,14.94,-43.49,5874395907.42,132.96,18.97,Spoofing,8452,"{'ID': 'FP9935', 'Departure': 'Airport_36', 'Arrival': 'Airport_44', 'Planned Altitude': 19140.82, 'Planned Speed': 559.38}","{'Frequency': 9837.92, 'Content': 'Standard', 'Language': 'English'}",Armed,1,None,DE,Loitering,"{'Visibility': 17705.24, 'Wind Speed': 20.35, 'Cloud Cover': 87.2}",Day,Coastal,97938.74,34,Low,64.55,91.03,93.44,4,SENSOR_3
2025-03-07 14:07:11.784082,-17.529728,-114.844239,-12.19,-2.15,-0.76,1.41,-3.45,-17.52,-5.22,5991671536.5,893.22,40.24,Unknown,4957,"{'ID': 'FP3006', 'Departure': 'Airport_34', 'Arrival': 'Airport_33', 'Planned Altitude': 33561.54, 'Planned Speed': 533.67}","{'Frequency': 4094.23, 'Content': 'Standard', 'Language': 'English'}",Armed,5,None,RU,Aggressive Maneuvers,"{'Visibility': 21586.24, 'Wind Speed': 11.79, 'Cloud Cover': 82.57}",Day,Mountainous,9721.0,19,Medium,94.98,85.51,61.42,1,SENSOR_2
2025-03-07 05:33:55.784082,18.059773,105.175837,-13.88,3.17,3.03,-4.16,-3.77,-13.98,-0.15,4620523113.46,789.78,55.28,Spoofing,8759,"{'ID': 'FP6077', 'Departure': 'Airport_11', 'Arrival': 'Airport_4', 'Planned Altitude': 28606.81, 'Planned Speed': 750.24}","{'Frequency': 2067.71, 'Content': 'Encrypted', 'Language': 'English'}",Unknown,2,V-Formation,UK,Direct Approach,"{'Visibility': 14157.17, 'Wind Speed': 20.91, 'Cloud Cover': 27.79}",Night,Mountainous,58819.75,42,Medium,77.76,85.47,50.84,3,SENSOR_17
2025-03-06 23:25:03.784082,-65.26175,175.141816,46.24,-0.88,-2.27,-4.55,0.3,3.7,-3.19,5839859041.25,58.83,48.11,Jamming,3557,"{'ID': 'FP2214', 'Departure': 'Airport_36', 'Arrival': 'Airport_49', 'Planned Altitude': 25584.57, 'Planned Speed': 713.04}","{'Frequency': 4817.37, 'Content': 'Standard', 'Language': 'Unknown'}",Unarmed,1,None,FR,Loitering,"{'Visibility': 42019.87, 'Wind Speed': 2.99, 'Cloud Cover': 4.96}",Night,Mountainous,91306.56,60,Low,51.79,75.92,59.74,3,SENSOR_19
2025-03-07 05:42:39.784082,-4.460611,68.337441,36.53,4.1,-2.18,1.4,-3.05,-16.04,-77.29,5931533297.53,584.48,30.45,None,3234,"{'ID': 'FP6303', 'Departure': 'Airport_35', 'Arrival': 'Airport_14', 'Planned Altitude': 24716.73, 'Planned Speed': 244.68}","{'Frequency': 5232.01, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,1,None,CN,Direct Approach,"{'Visibility': 12746.18, 'Wind Speed': 0.4, 'Cloud Cover': 55.17}",Twilight,Mountainous,36395.37,87,Medium,65.52,85.66,50.49,4,SENSOR_20
2025-03-07 12:24:02.784082,69.222535,-90.948431,34.14,2.44,0.14,2.38,1.77,8.81,-84.31,4872358141.37,60.68,3.02,Jamming,3715,"{'ID': 'FP3956', 'Departure': 'Airport_49', 'Arrival': 'Airport_19', 'Planned Altitude': 24208.75, 'Planned Speed': 710.0}","{'Frequency': 7056.48, 'Content': 'Encrypted', 'Language': 'Unknown'}",Unknown,4,V-Formation,UK,Direct Approach,"{'Visibility': 14216.13, 'Wind Speed': 6.85, 'Cloud Cover': 54.45}",Twilight,Coastal,25542.37,3,Medium,93.08,99.02,73.23,3,SENSOR_7
2025-03-07 14:09:00.784082,-89.577227,52.851405,0.55,1.91,-3.27,-2.07,3.25,-17.11,-41.39,2120491636.87,851.61,86.51,None,3961,"{'ID': 'FP6960', 'Departure': 'Airport_12', 'Arrival': 'Airport_36', 'Planned Altitude': 1149.53, 'Planned Speed': 508.62}","{'Frequency': 5937.5, 'Content': 'Encrypted', 'Language': 'Unknown'}",Unarmed,6,Echelon,IR,Aggressive Maneuvers,"{'Visibility': 7288.74, 'Wind Speed': 25.23, 'Cloud Cover': 28.57}",Twilight,Mountainous,92281.17,8,Low,66.52,92.37,56.11,2,SENSOR_6
2025-03-07 16:19:35.784082,39.1927,93.607189,-7.29,-3.97,-3.24,1.42,-2.35,1.21,-80.29,1644128965.68,999.12,53.45,None,3120,"{'ID': 'FP8024', 'Departure': 'Airport_4', 'Arrival': 'Airport_22', 'Planned Altitude': 32396.72, 'Planned Speed': 834.77}","{'Frequency': 6028.74, 'Content': 'Encrypted', 'Language': 'Unknown'}",Unknown,6,Echelon,IN,Aggressive Maneuvers,"{'Visibility': 6265.71, 'Wind Speed': 11.38, 'Cloud Cover': 93.23}",Twilight,Flat,27907.91,23,Low,76.31,68.88,86.31,4,SENSOR_1
2025-03-07 02:24:59.784082,-75.439341,-69.679106,6.69,4.03,0.56,-1.64,-5.35,13.77,-67.47,6005545204.52,352.57,92.53,Unknown,2345,"{'ID': 'FP1944', 'Departure': 'Airport_36', 'Arrival': 'Airport_4', 'Planned Altitude': 15208.42, 'Planned Speed': 331.41}","{'Frequency': 2746.59, 'Content': 'Encrypted', 'Language': 'English'}",Unknown,2,V-Formation,IR,Aggressive Maneuvers,"{'Visibility': 19517.77, 'Wind Speed': 5.75, 'Cloud Cover': 12.71}",Day,Mountainous,15084.57,36,Medium,88.04,68.98,54.46,3,SENSOR_7
2025-03-07 09:34:41.784082,-88.052345,-95.307281,18.11,-1.84,-1.88,-1.27,1.39,-4.35,-76.94,2056538657.92,786.04,68.52,Spoofing,9786,"{'ID': 'FP2057', 'Departure': 'Airport_4', 'Arrival': 'Airport_21', 'Planned Altitude': 18574.1, 'Planned Speed': 207.25}","{'Frequency': 3394.98, 'Content': 'Standard', 'Language': 'English'}",Unknown,5,None,US,Aggressive Maneuvers,"{'Visibility': 2404.5, 'Wind Speed': 28.7, 'Cloud Cover': 79.3}",Night,Mountainous,64891.2,13,Low,53.23,80.2,93.4,4,SENSOR_16
2025-03-07 19:07:35.784082,27.352719,-68.676275,37.31,3.03,-2.86,-3.24,-7.39,-2.57,-96.03,6584991916.44,30.04,70.7,Spoofing,8244,"{'ID': 'FP2659', 'Departure': 'Airport_33', 'Arrival': 'Airport_21', 'Planned Altitude': 37873.98, 'Planned Speed': 719.43}","{'Frequency': 7339.13, 'Content': 'Encrypted', 'Language': 'English'}",Armed,4,Line Abreast,IN,Aggressive Maneuvers,"{'Visibility': 38718.36, 'Wind Speed': 9.95, 'Cloud Cover': 89.89}",Night,Mountainous,43544.52,70,High,54.91,88.76,89.12,4,SENSOR_16
2025-03-07 18:12:29.784082,-23.853601,118.960987,16.01,-1.47,-3.5,0.52,2.66,0.76,-8.94,8049444470.55,263.24,56.68,Jamming,9751,"{'ID': 'FP6822', 'Departure': 'Airport_32', 'Arrival': 'Airport_23', 'Planned Altitude': 26669.0, 'Planned Speed': 808.2}","{'Frequency': 2284.17, 'Content': 'Standard', 'Language': 'English'}",Armed,5,None,PK,Aggressive Maneuvers,"{'Visibility': 12737.57, 'Wind Speed': 14.59, 'Cloud Cover': 96.79}",Twilight,Flat,58746.07,58,High,57.49,84.35,57.04,1,SENSOR_15
2025-03-07 05:37:41.784082,74.116601,150.006305,13.48,-2.69,-1.79,-1.35,-0.54,0.71,-80.01,9678964120.83,888.7,6.6,Spoofing,4815,"{'ID': 'FP4850', 'Departure': 'Airport_2', 'Arrival': 'Airport_17', 'Planned Altitude': 9684.34, 'Planned Speed': 827.01}","{'Frequency': 9349.33, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,6,V-Formation,US,Aggressive Maneuvers,"{'Visibility': 1297.41, 'Wind Speed': 28.81, 'Cloud Cover': 84.83}",Night,Coastal,89293.06,56,Medium,62.37,98.81,52.25,5,SENSOR_1
2025-03-07 10:02:11.784082,47.189114,71.088818,-47.66,0.25,4.09,1.64,7.38,8.91,-84.34,9915679246.74,674.7,90.74,None,7687,"{'ID': 'FP8848', 'Departure': 'Airport_9', 'Arrival': 'Airport_43', 'Planned Altitude': 21052.1, 'Planned Speed': 382.17}","{'Frequency': 2987.03, 'Content': 'Encrypted', 'Language': 'Unknown'}",Unknown,5,Line Abreast,RU,Aggressive Maneuvers,"{'Visibility': 12981.08, 'Wind Speed': 5.38, 'Cloud Cover': 19.1}",Night,Flat,33664.57,56,Medium,94.8,93.76,69.07,2,SENSOR_10
2025-03-06 22:29:21.784082,-24.980834,129.491477,-41.14,4.13,2.83,1.22,-3.12,-12.47,-4.08,3063749728.22,952.71,41.97,Jamming,4887,"{'ID': 'FP3168', 'Departure': 'Airport_11', 'Arrival': 'Airport_48', 'Planned Altitude': 34631.29, 'Planned Speed': 227.59}","{'Frequency': 6555.49, 'Content': 'Encrypted', 'Language': 'English'}",Unknown,3,V-Formation,KR,Loitering,"{'Visibility': 44998.86, 'Wind Speed': 21.45, 'Cloud Cover': 97.83}",Day,Mountainous,43816.29,91,Medium,75.08,90.18,85.31,2,SENSOR_5
2025-03-06 23:35:30.784082,39.604163,-37.020248,33.57,4.03,-2.35,-4.98,8.96,6.46,-75.47,7930694590.12,309.42,23.91,None,6633,"{'ID': 'FP1736', 'Departure': 'Airport_37', 'Arrival': 'Airport_1', 'Planned Altitude': 18020.59, 'Planned Speed': 274.44}","{'Frequency': 3893.49, 'Content': 'Standard', 'Language': 'English'}",Unknown,6,Line Abreast,CN,Aggressive Maneuvers,"{'Visibility': 15299.59, 'Wind Speed': 25.61, 'Cloud Cover': 19.33}",Twilight,Mountainous,22870.69,63,High,58.65,69.88,85.01,3,SENSOR_10
2025-03-07 22:49:16.784082,-58.419204,-6.001244,-12.07,-4.31,1.02,4.93,9.95,14.61,-63.98,1152917175.1,23.07,58.69,None,3493,"{'ID': 'FP4415', 'Departure': 'Airport_15', 'Arrival': 'Airport_10', 'Planned Altitude': 39966.96, 'Planned Speed': 601.31}","{'Frequency': 8849.25, 'Content': 'Encrypted', 'Language': 'English'}",Armed,3,V-Formation,PK,Aggressive Maneuvers,"{'Visibility': 18839.29, 'Wind Speed': 5.99, 'Cloud Cover': 82.62}",Twilight,Mountainous,30965.27,69,Medium,71.9,80.07,89.47,2,SENSOR_12
2025-03-07 03:08:47.784082,4.762124,128.790129,0.4,1.28,0.21,4.34,-1.14,6.75,-81.82,6129705814.2,471.44,1.52,None,2321,"{'ID': 'FP1026', 'Departure': 'Airport_44', 'Arrival': 'Airport_41', 'Planned Altitude': 12044.51, 'Planned Speed': 665.43}","{'Frequency': 2595.52, 'Content': 'Encrypted', 'Language': 'Unknown'}",Armed,4,Line Abreast,KR,Direct Approach,"{'Visibility': 30976.14, 'Wind Speed': 27.88, 'Cloud Cover': 83.01}",Twilight,Flat,21169.93,64,Medium,96.82,65.39,67.46,4,SENSOR_6
2025-03-07 08:42:56.784082,-13.115427,107.823181,-4.91,-3.29,-0.83,1.95,4.42,-13.28,-6.79,6099687847.01,206.08,14.04,Spoofing,7589,"{'ID': 'FP4579', 'Departure': 'Airport_9', 'Arrival': 'Airport_29', 'Planned Altitude': 19254.21, 'Planned Speed': 232.78}","{'Frequency': 5455.09, 'Content': 'Standard', 'Language': 'Unknown'}",Unarmed,5,Echelon,FR,Loitering,"{'Visibility': 48389.01, 'Wind Speed': 10.14, 'Cloud Cover': 58.73}",Day,Flat,83992.91,93,Low,68.16,72.45,53.72,4,SENSOR_17
2025-03-07 23:30:56.784082,69.582162,111.718217,21.2,-0.52,2.76,4.0,-7.88,19.46,-7.44,6712841954.4,655.25,4.95,None,7563,"{'ID': 'FP6780', 'Departure': 'Airport_45', 'Arrival': 'Airport_32', 'Planned Altitude': 22854.48, 'Planned Speed': 638.39}","{'Frequency': 219.08, 'Content': 'Standard', 'Language': 'Unknown'}",Unknown,1,None,FR,Aggressive Maneuvers,"{'Visibility': 33856.57, 'Wind Speed': 11.97, 'Cloud Cover': 93.35}",Twilight,Coastal,61975.99,12,Low,98.44,79.59,91.77,2,SENSOR_4
2025-03-08 01:31:41.784082,48.069639,135.500655,-8.98,-1.08,-3.91,-3.58,9.82,-1.84,-29.24,9459980578.18,993.39,86.27,Spoofing,3288,"{'ID': 'FP7317', 'Departure': 'Airport_43', 'Arrival': 'Airport_4', 'Planned Altitude': 32073.43, 'Planned Speed': 569.57}","{'Frequency': 4522.43, 'Content': 'Standard', 'Language': 'English'}",Unarmed,1,None,US,Aggressive Maneuvers,"{'Visibility': 35726.73, 'Wind Speed': 17.27, 'Cloud Cover': 56.04}",Day,Coastal,86968.46,10,High,54.2,74.6,92.39,3,SENSOR_9
2025-03-07 04:28:59.784082,74.734566,-104.408386,-19.23,-2.48,-1.7,-4.71,2.49,-4.64,-90.68,8349613944.47,965.3,59.16,Spoofing,9201,"{'ID': 'FP2671', 'Departure': 'Airport_43', 'Arrival': 'Airport_43', 'Planned Altitude': 38961.03, 'Planned Speed': 205.85}","{'Frequency': 6870.82, 'Content': 'Standard', 'Language': 'English'}",Armed,3,Line Abreast,FR,Aggressive Maneuvers,"{'Visibility': 25372.83, 'Wind Speed': 14.37, 'Cloud Cover': 65.46}",Twilight,Flat,5193.14,82,High,59.91,68.61,64.65,2,SENSOR_3
2025-03-08 00:45:45.784082,36.873455,154.74264,5.25,0.83,-2.55,-3.65,-8.27,-6.5,-82.6,9556677624.25,896.62,98.79,None,5397,"{'ID': 'FP8344', 'Departure': 'Airport_15', 'Arrival': 'Airport_49', 'Planned Altitude': 16867.94, 'Planned Speed': 274.62}","{'Frequency': 9016.47, 'Content': 'Standard', 'Language': 'English'}",Armed,4,None,RU,Direct Approach,"{'Visibility': 9619.3, 'Wind Speed': 7.58, 'Cloud Cover': 79.51}",Night,Mountainous,5012.07,62,Low,65.95,72.13,78.4,5,SENSOR_18
2025-03-08 00:47:42.784082,-47.752952,166.825897,49.72,-2.68,4.45,-2.86,8.75,-7.0,-55.81,9207655269.63,629.25,6.99,Unknown,6668,"{'ID': 'FP6530', 'Departure': 'Airport_10', 'Arrival': 'Airport_6', 'Planned Altitude': 6201.73, 'Planned Speed': 398.42}","{'Frequency': 3645.1, 'Content': 'Encrypted', 'Language': 'English'}",Unknown,2,Line Abreast,IN,Aggressive Maneuvers,"{'Visibility': 9372.07, 'Wind Speed': 9.79, 'Cloud Cover': 91.33}",Twilight,Mountainous,98759.12,34,Medium,88.55,82.84,99.57,2,SENSOR_6
2025-03-07 14:10:11.784082,-57.493333,0.469697,-11.59,2.7,1.9,4.85,-7.6,-17.53,-33.47,4431181104.43,255.63,85.36,Unknown,7742,"{'ID': 'FP6295', 'Departure': 'Airport_33', 'Arrival': 'Airport_6', 'Planned Altitude': 12702.58, 'Planned Speed': 626.31}","{'Frequency': 6756.28, 'Content': 'Standard', 'Language': 'English'}",Armed,5,Line Abreast,KR,Aggressive Maneuvers,"{'Visibility': 35971.31, 'Wind Speed': 10.84, 'Cloud Cover': 22.31}",Night,Mountainous,84256.42,3,High,86.85,68.37,87.03,5,SENSOR_3
2025-03-07 07:22:01.784082,23.039627,-48.335999,5.58,3.68,1.78,-3.49,-6.8,-11.8,-1.79,4151854503.82,852.67,61.45,Unknown,6083,"{'ID': 'FP8026', 'Departure': 'Airport_8', 'Arrival': 'Airport_23', 'Planned Altitude': 20810.97, 'Planned Speed': 332.6}","{'Frequency': 7427.42, 'Content': 'Encrypted', 'Language': 'English'}",Unknown,5,None,IR,Direct Approach,"{'Visibility': 29001.58, 'Wind Speed': 10.57, 'Cloud Cover': 82.71}",Night,Coastal,50754.08,72,High,94.68,94.29,84.99,3,SENSOR_18
2025-03-07 04:48:20.784082,-17.385148,36.212784,47.96,-0.56,-2.16,-2.15,-4.75,7.91,-29.48,7091544790.42,901.35,49.61,None,8839,"{'ID': 'FP7803', 'Departure': 'Airport_18', 'Arrival': 'Airport_29', 'Planned Altitude': 32314.63, 'Planned Speed': 793.04}","{'Frequency': 8680.65, 'Content': 'Encrypted', 'Language': 'English'}",Unarmed,4,None,DE,Direct Approach,"{'Visibility': 44490.84, 'Wind Speed': 1.07, 'Cloud Cover': 97.66}",Twilight,Coastal,67816.15,67,Medium,84.44,73.06,52.5,4,SENSOR_16
2025-03-07 10:42:23.784082,-11.888237,112.473118,-15.13,0.36,-4.4,-4.47,5.34,-10.81,-89.46,1288628484.57,26.78,86.15,None,5688,"{'ID': 'FP3532', 'Departure': 'Airport_9', 'Arrival': 'Airport_45', 'Planned Altitude': 31282.61, 'Planned Speed': 301.03}","{'Frequency': 4013.83, 'Content': 'Standard', 'Language': 'English'}",Armed,4,V-Formation,KR,Loitering,"{'Visibility': 22079.54, 'Wind Speed': 25.45, 'Cloud Cover': 92.12}",Day,Coastal,69974.0,42,High,76.85,66.07,81.99,5,SENSOR_18
2025-03-07 09:29:37.784082,-31.402271,-85.519053,-11.36,-2.71,-4.56,4.82,0.83,-16.9,-28.73,8802725562.29,125.48,79.04,None,9366,"{'ID': 'FP3316', 'Departure': 'Airport_49', 'Arrival': 'Airport_18', 'Planned Altitude': 35426.9, 'Planned Speed': 434.19}","{'Frequency': 5840.02, 'Content': 'Standard', 'Language': 'English'}",Armed,2,Echelon,UK,Aggressive Maneuvers,"{'Visibility': 37150.79, 'Wind Speed': 7.87, 'Cloud Cover': 8.38}",Day,Flat,5152.3,16,High,78.18,70.48,51.87,4,SENSOR_20
2025-03-07 08:54:55.784082,-11.129938,84.622709,-40.79,-0.89,2.49,-2.38,-2.89,11.16,-38.17,3974655465.43,891.67,97.08,None,9234,"{'ID': 'FP6829', 'Departure': 'Airport_34', 'Arrival': 'Airport_4', 'Planned Altitude': 26397.35, 'Planned Speed': 241.98}","{'Frequency': 1563.36, 'Content': 'Standard', 'Language': 'Unknown'}",Unarmed,4,Line Abreast,IN,Direct Approach,"{'Visibility': 28137.5, 'Wind Speed': 2.57, 'Cloud Cover': 58.73}",Night,Coastal,75609.24,57,High,51.9,92.53,95.28,2,SENSOR_18
2025-03-07 17:41:03.784082,12.31832,120.346655,46.41,2.14,0.84,-2.5,2.4,14.11,-73.84,8561765194.27,441.72,72.66,None,5513,"{'ID': 'FP3281', 'Departure': 'Airport_26', 'Arrival': 'Airport_33', 'Planned Altitude': 30114.11, 'Planned Speed': 382.8}","{'Frequency': 5973.41, 'Content': 'Standard', 'Language': 'English'}",Unknown,4,Line Abreast,FR,Direct Approach,"{'Visibility': 27744.26, 'Wind Speed': 0.5, 'Cloud Cover': 31.02}",Night,Coastal,59395.33,44,Medium,95.43,73.78,76.11,1,SENSOR_20
2025-03-06 22:22:15.784082,31.457086,45.98291,-33.08,4.74,-0.28,3.47,4.92,-0.7,-0.72,4926868859.37,895.27,68.86,Spoofing,3545,"{'ID': 'FP1637', 'Departure': 'Airport_27', 'Arrival': 'Airport_42', 'Planned Altitude': 16765.06, 'Planned Speed': 770.29}","{'Frequency': 3742.94, 'Content': 'Standard', 'Language': 'English'}",Armed,1,None,FR,Aggressive Maneuvers,"{'Visibility': 33537.44, 'Wind Speed': 15.33, 'Cloud Cover': 98.49}",Day,Flat,66045.21,63,Medium,87.87,61.68,95.93,2,SENSOR_17
2025-03-07 13:21:37.784082,-29.516136,63.743358,-13.76,-2.74,-2.53,-4.37,-1.56,-9.51,-41.19,4472325771.51,919.08,76.18,Spoofing,1983,"{'ID': 'FP6360', 'Departure': 'Airport_18', 'Arrival': 'Airport_32', 'Planned Altitude': 25324.01, 'Planned Speed': 446.26}","{'Frequency': 7504.93, 'Content': 'Standard', 'Language': 'English'}",Armed,3,Echelon,IN,Direct Approach,"{'Visibility': 39676.55, 'Wind Speed': 4.86, 'Cloud Cover': 76.38}",Day,Mountainous,51403.52,19,Low,67.34,79.54,80.67,4,SENSOR_1
2025-03-07 03:23:12.784082,-67.588249,-109.609434,17.29,-0.44,0.39,4.58,-7.8,-10.64,-83.97,3957008658.89,250.11,64.5,None,9067,"{'ID': 'FP7665', 'Departure': 'Airport_48', 'Arrival': 'Airport_36', 'Planned Altitude': 18738.43, 'Planned Speed': 249.99}","{'Frequency': 1078.98, 'Content': 'Standard', 'Language': 'Unknown'}",Unknown,4,None,UK,Loitering,"{'Visibility': 38886.69, 'Wind Speed': 25.12, 'Cloud Cover': 3.37}",Day,Coastal,9260.79,60,High,51.01,93.02,68.23,3,SENSOR_13
